"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,14,0,21709983.9757685,6.31424192396645,0,0
"2020-01-23",23,22,0,21709983.9757685,6.31424192396645,4.37383789155709,0.0693706114696675
"2020-01-24",24,35,1,21709977.2793729,9.20640070864111,7.93111388517647,0.316331471014927
"2020-01-25",25,39,2,21709966.9105451,13.8781719093755,13.2035935579741,0.740908311915616
"2020-01-26",26,66,2,21709951.9499479,20.3560622676003,20.9974952129866,1.42971355083481
"2020-01-27",27,77,3,21709931.5586386,28.580917776137,32.0917695915519,2.50189299814451
"2020-01-28",28,86,5,21709905.3351487,38.1614227624389,47.1304322018645,4.10621529662349
"2020-01-29",29,106,5,21709873.6318273,48.2578259546664,66.4317348425233,6.41183080487594
"2020-01-30",30,109,5,21709837.7576932,57.6046635964633,89.7802161944315,9.59064596250441
"2020-01-31",31,133,6,21709799.9348461,64.7225538697464,116.283608424786,13.7922105359935
"2020-02-01",32,158,10,21709762.9238579,68.3082777342369,144.385429092051,19.1156541625025
"2020-02-02",33,181,10,21709729.3510817,67.7024700119194,172.093227956787,25.5864392641217
"2020-02-03",34,199,13,21709700.9388967,63.2385104432941,197.40901926974,33.1467925108463
"2020-02-04",35,204,24,21709678.2346874,56.037771337144,218.795339421802,41.6654207540047
"2020-02-05",36,228,25,21709660.8863689,47.4791320624186,235.405725761719,50.9619921570281
"2020-02-06",37,242,32,21709647.9324589,38.8677991693841,247.096784146075,60.8361766759216
"2020-02-07",38,263,34,21709638.1481926,31.1911771069479,254.299700341301,71.0941488484276
"2020-02-08",39,279,36,21709630.3669383,24.9931556344084,257.805267180415,81.5678578028082
"2020-02-09",40,287,39,21709623.7143285,20.3676853146366,258.526359964136,92.1248450872076
"2020-02-10",41,291,46,21709617.7264295,17.047908676864,257.290071291564,102.668809411071
"2020-02-11",42,291,51,21709612.2019948,14.6749713829429,254.722978203856,113.133274557083
"2020-02-12",43,293,59,21709606.9961037,12.9891203595847,251.274448831948,123.473546008548
"2020-02-13",44,294,72,21709602.0047656,11.8004339201549,247.267446546459,133.660572810607
"2020-02-14",45,289,83,21709597.1678526,10.9591657899037,242.929726237664,143.676474330955
"2020-02-15",46,273,102,21709592.4690911,10.3400105089672,238.413045636497,153.511071676799
"2020-02-16",47,268,112,21709587.9345811,9.83368416874731,233.805895237082,163.159058428595
