"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,37889999.8628487,4.00834177884189,0,0
"2020-01-23",23,2,0,37889999.8628487,4.00834177884189,0,0
"2020-01-24",24,3,1,37889999.8628487,4.00834177884189,6.40796165389062,0.094296999280238
"2020-01-25",25,8,1,37889998.8856551,1.01577224490259,9.8952331142653,0.576788658893704
"2020-01-26",26,14,1,37889997.214973,0.905701268650543,11.0883620835508,1.16441274429402
"2020-01-27",27,20,1,37889994.7944932,1.22684081568281,12.5301528305585,1.82196228590191
"2020-01-28",28,32,1,37889991.3733258,1.72560805638954,14.6956098294888,2.578905442023
"2020-01-29",29,37,1,37889986.5398512,2.4377276544247,17.911314357324,3.48455590289421
"2020-01-30",30,42,2,37889979.6935553,3.45303768409207,22.6176438117474,4.609212299476
"2020-01-31",31,57,2,37889969.9899912,4.89289409543257,29.4379042454127,6.05265963128649
"2020-02-01",32,76,4,37889956.3000283,6.89792437678073,39.2198201504699,7.95567629587196
"2020-02-02",33,91,4,37889937.2409973,9.58996141422655,53.0297223467272,10.5127680612803
"2020-02-03",34,117,4,37889911.3856082,12.9806839825256,72.025506362219,13.9816506206584
"2020-02-04",35,149,6,37889877.7949343,16.8117343252011,97.087313207508,18.6794673411147
"2020-02-05",36,181,9,37889836.7005392,20.505449735949,128.216678036877,24.9507822174024
"2020-02-06",37,216,11,37889789.9273994,23.2733776171965,164.0684491545,33.1042230522879
"2020-02-07",38,262,15,37889740.9930795,24.29224141456,201.757993872114,43.3301343681985
"2020-02-08",39,277,18,37889694.5113938,23.0456703164216,237.195645923325,55.6207391534566
"2020-02-09",40,287,20,37889654.8838004,19.6615936947391,266.099880780808,69.7281742622991
"2020-02-10",41,294,37,37889624.7395263,15.021020234132,285.420030101964,85.192872494203
"2020-02-11",42,324,36,37889603.8926822,10.4875243670513,294.544322813542,101.448919785334
"2020-02-12",43,339,39,37889590.0236281,7.04292186446266,295.337173345115,117.969725863195
"2020-02-13",44,353,42,37889580.4181111,4.90863501836037,290.677930951448,134.368772136825
"2020-02-14",45,361,58,37889572.757145,3.91263616038974,283.28409844942,150.419569568137
"2020-02-15",46,346,79,37889565.4195557,3.72031096397394,275.203428546518,166.030153970012
"2020-02-16",47,355,90,37889557.5367727,3.9626132635709,267.673572206247,181.200490973815
"2020-02-17",48,361,96,37889548.9432141,4.29009815167912,261.162311846937,195.97782510808
"2020-02-18",49,342,122,37889540.0983879,4.39419799211815,255.46464202524,210.41622129089
"2020-02-19",50,338,132,37889531.735437,4.15432153423774,249.939496649625,224.54419394747
"2020-02-20",51,328,148,37889524.4290598,3.63383226708829,243.957541245469,238.353015877655
"2020-02-21",52,292,187,37889518.5411489,2.93335075319159,237.094704723286,251.804244759943
