"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,37889998.6631621,7.36886725241209,0,0
"2020-01-23",23,2,0,37889998.6631621,7.36886725241209,3.49845146989092,0.0236778865012069
"2020-01-24",24,3,1,37889986.6806599,17.7926076292993,4.83158858853227,0.249302633290043
"2020-01-25",25,8,1,37889970.8216719,30.6592091329154,7.48864334202699,0.58463444786308
"2020-01-26",26,14,1,37889948.9348889,47.6987395315272,11.808831669749,1.11169866938892
"2020-01-27",27,20,1,37889919.4481924,69.8919157690882,18.2781506782117,1.93589992138305
"2020-01-28",28,32,1,37889881.6986427,97.245194273056,27.419104892026,3.19121685491523
"2020-01-29",29,37,1,37889836.3935361,128.471762628953,39.6503769270724,5.03848315199322
"2020-01-30",30,42,2,37889785.9721095,160.805783203852,55.121175509642,7.6550905182574
"2020-01-31",31,57,2,37889734.56835,190.216563316212,73.5537560833059,11.2154893519983
"2020-02-01",32,76,4,37889687.3230877,212.210875311591,94.1556405798919,15.8645551415669
"2020-02-02",33,91,4,37889649.0109832,223.183898901994,115.669654558083,21.689622113752
"2020-02-03",34,117,4,37889622.276014,221.974503957366,136.603439461335,28.7002014061182
"2020-02-04",35,149,6,37889606.6327773,210.498584107182,155.59793570437,36.8248616807444
"2020-02-05",36,181,9,37889599.392432,192.505787846409,171.728127777591,45.9278111877654
"2020-02-06",37,216,11,37889596.7677153,172.327549353241,184.621846475942,55.8370476136251
"2020-02-07",38,262,15,37889594.9261927,153.818741305748,194.434266700486,66.3749580764493
"2020-02-08",39,277,18,37889590.9026659,139.558476293911,201.708847209437,77.3841694071668
"2020-02-09",40,287,20,37889583.2122435,130.426844195676,207.171485507872,88.7435855784143
"2020-02-10",41,294,37,37889572.1627561,125.513855798313,211.505285399004,100.372261501153
"2020-02-11",42,324,36,37889559.4067352,122.764485041049,215.161572300961,112.221366180513
"2020-02-12",43,339,39,37889546.6069598,120.364739120641,218.323014872589,124.259444941756
"2020-02-13",44,353,42,37889535.062098,117.056519403849,220.976172301901,136.45936908602
"2020-02-14",45,361,58,37889525.6695956,112.107046713946,222.987910808267,148.789605657161
"2020-02-15",46,346,79,37889518.8920562,105.278731686566,224.173864244241,161.209506601962
"2020-02-16",47,355,90,37889514.7275983,96.79877297148,224.359592450787,173.668195087778
"2020-02-17",48,361,96,37889512.697791,87.3155219473149,223.434202220126,186.106643566252
"2020-02-18",49,342,122,37889512.0114361,77.691572497427,221.388754023462,198.462396216876
"2020-02-19",50,338,132,37889511.9444194,68.6225383813584,218.311864776101,210.675336235427
"2020-02-20",51,328,148,37889511.9448853,60.5602330518814,214.356819253753,222.692221211084
"2020-02-21",52,292,187,37889511.6400204,53.7350643196287,209.709706017333,234.469368125658
"2020-02-22",53,263,216,37889510.8327161,48.1852740808794,204.562465822067,245.97370278569
"2020-02-23",54,246,234,37889509.4906732,43.7898210436185,199.091206461646,257.182458077289
"2020-02-24",55,241,239,37889507.7296572,40.3029205320777,193.439766654624,268.081814430192
"2020-02-25",56,225,255,37889505.7499282,37.4294019862545,187.710035004929,278.664793627711
