"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,14,0,21709874.8961476,87.9306317108474,33.653637850185,10.1805217099123
"2020-01-23",23,22,0,21709860.2332617,97.958081308753,36.8027197962967,11.6668760954095
"2020-01-24",24,35,1,21709841.6835474,111.292224307038,40.3902147736667,13.2949524416522
"2020-01-25",25,39,2,21709818.2114193,128.781331269509,44.5815556488696,15.0866326669016
"2020-01-26",26,66,2,21709788.967424,151.050366525045,49.5716967628556,17.0714516039804
"2020-01-27",27,77,3,21709753.4191491,178.383857338228,55.570381551568,19.2875508858172
"2020-01-28",28,86,5,21709711.590585,210.508466385659,62.7800164199712,21.7818711234325
"2020-01-29",29,106,5,21709664.4653651,246.226115635147,71.3603035557037,24.609154636974
"2020-01-30",30,109,5,21709614.355398,283.101423110691,81.3750475364326,27.8290702270216
"2020-01-31",31,133,6,21709564.4479667,317.96670431718,92.7451969166941,31.5010709623858
"2020-02-01",32,158,10,21709518.3787148,347.372455060132,105.231846774032,35.6779222867238
"2020-02-02",33,181,10,21709479.8768126,367.948142936883,118.437076809147,40.3989065762386
"2020-02-03",34,199,13,21709452.152617,376.996653700181,131.828150446798,45.6835177936256
"2020-02-04",35,204,24,21709437.0839815,373.255707822813,144.794406023484,51.5268435918027
"2020-02-05",36,228,25,21709434.3477313,357.674862920883,156.740230721272,57.8981140190191
"2020-02-06",37,242,32,21709441.1035115,333.610372206052,167.203246494249,64.7438086760977
"2020-02-07",38,263,34,21709453.472489,305.260307508922,175.932901200698,71.9952412154316
"2020-02-08",39,279,36,21709467.6810555,276.512982110927,182.889222908238,79.5776783498247
"2020-02-09",40,287,39,21709480.5479443,250.487577501653,188.206869339836,87.4185477494492
"2020-02-10",41,291,46,21709489.8438717,229.221385778357,192.141944721237,95.4537366869459
"2020-02-11",42,291,51,21709494.5177532,213.502450610782,195.009317950503,103.63141713277
"2020-02-12",43,293,59,21709494.8067999,202.823521259195,197.117467688346,111.913150010523
"2020-02-13",44,294,72,21709492.0484957,195.631330584481,198.708806785225,120.272305830142
"2020-02-14",45,289,83,21709487.7378304,190.298578179498,199.93397976632,128.69055050401
"2020-02-15",46,273,102,21709483.0753983,185.56479926106,200.866534563077,137.154206818678
"2020-02-16",47,268,112,21709478.9346744,180.550144075586,201.524661076865,145.651459339306
"2020-02-17",48,263,118,21709475.8488255,174.749657796476,201.891995484403,154.170460080834
"2020-02-18",49,261,126,21709474.0020183,168.023458611863,201.937175094878,162.69828686697
"2020-02-19",50,244,149,21709473.2252563,160.582967000244,201.632016774127,171.220698853436
"2020-02-20",51,238,157,21709473.0632976,152.907746704334,200.96727512361,179.722619519392
"2020-02-21",52,223,173,21709473.0538159,145.459765638744,199.958249546979,188.189107876359
