"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,37889999.0473735,5.29642070355077,0,0
"2020-01-23",23,2,0,37889999.0473735,5.29642070355077,4.38672108029369,0.103915917287789
"2020-01-24",24,3,1,37889996.1891622,5.4976946092693,6.72398524386371,0.42358924113588
"2020-01-25",25,8,1,37889992.2355305,6.4820929293182,9.2358986673229,0.880909153091408
"2020-01-26",26,14,1,37889987.1072871,8.00808304612068,12.2238201128012,1.49524094359871
"2020-01-27",27,20,1,37889980.6263534,10.0050583084566,15.9026504770952,2.30036900594366
"2020-01-28",28,32,1,37889972.5572145,12.4744934577817,20.4612124596449,3.34151077849355
"2020-01-29",29,37,1,37889962.6280733,15.4453053775094,26.0864280679491,4.67462449295056
"2020-01-30",30,42,2,37889950.5457251,18.9514090378971,32.9707288888138,6.36656823094014
"2020-01-31",31,57,2,37889936.0111992,23.0173455436166,41.3104811777129,8.49540532027641
"2020-02-01",32,76,4,37889918.739685,27.6461111597794,51.2982013720743,11.1504337064862
"2020-02-02",33,91,4,37889898.486694,32.8068210440739,63.1093067700215,14.4316093609011
"2020-02-03",34,117,4,37889875.081377,38.4215887802308,76.8834141163573,18.4480512546324
"2020-02-04",35,149,6,37889848.4660229,44.3527701711807,92.7003225989253,23.3153154306876
"2020-02-05",36,181,9,37889818.7404132,50.3914198769326,110.551445461383,29.1511525695658
"2020-02-06",37,216,11,37889786.2092096,56.2480291488092,130.307678880998,36.0695135311046
"2020-02-07",38,262,15,37889751.4273284,61.5486843239031,151.685768328523,44.1726501131343
"2020-02-08",39,277,18,37889715.2365809,65.8398610715325,174.216670655058,53.541318512193
"2020-02-09",40,287,20,37889678.7849888,68.6052744889775,197.220832906901,64.2233349173378
"2020-02-10",41,294,37,37889643.5100208,69.3059132138642,219.797434283517,76.2210628853604
"2020-02-11",42,324,36,37889610.9780095,67.5220260656168,240.855160073658,89.4792354881289
"2020-02-12",43,339,39,37889582.6229413,63.1107544204125,259.223877778797,103.876857637741
"2020-02-13",44,353,42,37889559.5323871,56.2646573011329,273.810330560652,119.227056224346
"2020-02-14",45,361,58,37889542.2651583,47.5217164684627,283.76134048133,135.286215890618
"2020-02-15",46,346,79,37889530.7353551,37.7178856161034,288.609070784312,151.772119622648
"2020-02-16",47,355,90,37889524.1927821,27.881850125993,288.370543273485,168.389255720036
"2020-02-17",48,361,96,37889521.3264396,19.0720537038956,283.577967937108,184.857969920278
"2020-02-18",49,342,122,37889520.6658712,12.0378752603777,275.188380447168,200.942304206129
"2020-02-19",50,338,132,37889520.9832416,7.03652925395299,264.346664990063,216.467995308818
"2020-02-20",51,328,148,37889521.3891505,3.95659055995753,252.162205795143,231.326484286504
"2020-02-21",52,292,187,37889521.3385567,2.460129752814,239.567321634328,245.468423045548
"2020-02-22",53,263,216,37889520.5955382,2.10048989511278,227.247229403555,258.89117367218
"2020-02-23",54,246,234,37889519.1809584,2.40646300432443,215.623107749713,271.623902023024
"2020-02-24",55,241,239,37889517.3113782,2.9409495231468,204.869348273469,283.712755209393
"2020-02-25",56,225,255,37889515.2524498,3.40650908621921,194.967499050705,295.207973191827
"2020-02-26",57,219,261,37889513.200368,3.67829047459526,185.800324214487,306.155448477993
"2020-02-27",58,197,283,37889511.2836819,3.73338242209574,177.224049842132,316.593317014846
"2020-02-28",59,184,296,37889509.5746508,3.60185976875006,169.106271487978,326.551649082431
"2020-02-29",60,166,314,37889508.0981952,3.33895459612102,161.343599429096,336.053681887734
"2020-03-01",61,125,355,37889506.8393225,3.0093506717568,153.868046596973,345.117711342798
"2020-03-02",62,111,369,37889505.7514309,2.67673947747969,146.647105974903,353.759154806347
"2020-03-03",63,101,379,37889504.781511,2.38366552233264,139.676814616478,361.992440035887
"2020-03-04",64,94,386,37889503.8916128,2.14391429074627,132.966676446764,369.832227594493
"2020-03-05",65,89,392,37889503.0585687,1.95429350767456,126.527758420842,377.293810518406
"2020-03-06",66,72,409,37889502.2716851,1.8031220992233,120.366616358609,384.393007612457
"2020-03-07",67,65,416,37889501.5306621,1.67520013066891,114.482750647302,391.145818250839
"2020-03-08",68,56,425,37889500.8437346,1.55464928525683,108.868053508624,397.567993738
"2020-03-09",69,38,443,37889500.22492,1.42747320384249,103.507426025866,403.674611962352
"2020-03-10",70,34,447,37889499.6803733,1.29201046140435,98.3822958517738,409.479751517891
"2020-03-11",71,33,449,37889499.197121,1.16233585033505,93.4784628611216,414.996511485718
"2020-03-12",72,28,454,37889498.745511,1.05999043178919,88.7914897602823,420.237439925706
"2020-03-13",73,23,459,37889498.28269,1.00832208119089,84.3282647706092,425.215154286909
"2020-03-14",74,22,460,37889497.7556289,1.02940885152134,80.106410356396,429.942983002176
"2020-03-15",75,16,466,37889497.1036058,1.14262524131459,76.1526609235481,434.435539218906
"2020-03-16",76,14,468,37889496.2614246,1.36302353433198,72.5007949467477,438.709188122924
"2020-03-17",77,13,469,37889495.1762541,1.68920727219499,69.1866327678696,442.78233702315
"2020-03-18",78,10,472,37889493.8210898,2.10000476021779,66.238065268098,446.675271333882
"2020-03-19",79,10,473,37889492.1907172,2.56559955661529,63.6686300264707,450.409484418184
"2020-03-20",80,8,476,37889490.2971689,3.05445746808118,61.4760128263587,454.00679199758
"2020-03-21",81,8,476,37889488.1667308,3.53630771538974,59.6429530406909,457.488439588111
"2020-03-22",82,5,479,37889485.8384447,3.98277797777679,58.1389184982683,460.874289961547
"2020-03-23",83,6,478,37889483.3615967,4.36886764357828,56.9218586293315,464.18210815764
"2020-03-24",84,3,481,37889480.769996,4.69289505760926,55.9445075794426,467.427032577243
"2020-03-25",85,3,481,37889478.0566586,4.98614639611245,55.1699234328571,470.62170271475
"2020-03-26",86,2,482,37889475.1734131,5.29996703069085,54.5838081194843,473.777242942748
"2020-03-27",87,2,482,37889472.0311637,5.69773136798699,54.2007702404981,476.904765912206
"2020-03-28",88,2,482,37889468.4978243,6.25182207562096,54.0676460367015,480.017138836235
