"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,37889998.0123723,5.76230532244247,0,0
"2020-01-23",23,2,0,37889998.0123723,5.76230532244247,2.30738031067085,0.0431344541306979
"2020-01-24",24,3,1,37889989.3874852,13.8964405749953,2.6044892595137,0.236777356905774
"2020-01-25",25,8,1,37889979.6088465,22.7638236673224,3.28317094760031,0.469351302440687
"2020-01-26",26,14,1,37889967.6253919,33.3533847507365,4.37416285328571,0.772252912191332
"2020-01-27",27,20,1,37889952.464179,46.5300060615841,5.94994299765853,1.18106432660814
"2020-01-28",28,32,1,37889933.1711101,63.0981100500149,8.117402378627,1.73856991327278
"2020-01-29",29,37,1,37889908.8153164,83.8000981831497,11.0124887343379,2.49728909728589
"2020-01-30",30,42,2,37889878.548576,109.2611933618,14.7938639165109,3.52155912560727
"2020-01-31",31,57,2,37889841.7240262,139.879105775299,19.6330721507225,4.88898832632111
"2020-02-01",32,76,4,37889798.0805647,175.654984687655,25.6987409721703,6.69090203318406
"2020-02-02",33,91,4,37889747.995495,215.966054031528,33.1324353408238,9.03120808982805
"2020-02-03",34,117,4,37889692.7923923,259.295627061547,42.0142403892637,12.0229326760299
"2020-02-04",35,149,6,37889634.9219229,303.101674390212,52.3199720097508,15.7816231528934
"2020-02-05",36,181,9,37889577.7882545,344.037188000329,63.884299431534,20.4154505504985
"2020-02-06",37,216,11,37889525.3974681,378.333156596835,76.3815372150457,26.0130305749858
"2020-02-07",38,262,15,37889481.7623355,402.400797164728,89.3314130508415,32.6306467073545
"2020-02-08",39,277,18,37889450.0877845,413.617942006314,102.138241558909,40.2812243656116
"2020-02-09",40,287,20,37889431.8746906,411.156026214103,114.166578576091,48.9278970862597
"2020-02-10",41,294,37,37889426.1648622,396.627713898689,124.847695872411,58.4849204956488
"2020-02-11",42,324,36,37889429.7910294,373.716836449607,133.789747234426,68.8275793849594
"2020-02-12",43,339,39,37889438.821278,346.668393063667,140.826704222013,79.8088171460713
"2020-02-13",44,353,42,37889449.4255397,319.41835333849,146.004309977499,91.2769894079682
"2020-02-14",45,361,58,37889458.4596374,295.039652210732,149.534771183459,103.09113167369
"2020-02-15",46,346,79,37889463.8732844,275.387101290552,151.733011853508,115.131794869953
"2020-02-16",47,355,90,37889464.9307114,260.94230086366,152.94574877937,127.306431342904
"2020-02-17",48,361,96,37889462.2654396,250.828000776613,153.482608450926,139.54914358074
"2020-02-18",49,342,122,37889457.3540557,243.391725768899,153.563992598907,151.815418402564
"2020-02-19",50,338,132,37889451.5574385,237.17668669111,153.316583790053,164.074483437452
"2020-02-20",51,328,148,37889445.9216799,231.104261581612,152.796545104096,176.302705834278
"2020-02-21",52,292,187,37889441.1680735,224.465264980768,152.012943872584,188.478910093203
"2020-02-22",53,263,216,37889437.6910163,216.903956285648,150.948748741649,200.58147110731
"2020-02-23",54,246,234,37889435.5603983,208.398453929961,149.579354590542,212.58698561623
"2020-02-24",55,241,239,37889434.533663,199.232583724385,147.888620560875,224.470325154922
"2020-02-25",56,225,255,37889434.1898051,189.849351589925,145.880215971449,236.205819841497
"2020-02-26",57,219,261,37889434.1546515,180.623970731427,143.577650132712,247.768920146676
"2020-02-27",58,197,283,37889434.143001,171.826570663676,141.018078955676,259.137541831579
"2020-02-28",59,184,296,37889433.9572428,163.628680143387,138.246356351384,270.292913130183
"2020-02-29",60,166,314,37889433.4839003,156.111414602202,135.309898513183,281.219979097241
"2020-03-01",61,125,355,37889432.6885378,149.274859129848,132.254367112493,291.907428449519
"2020-03-02",62,111,369,37889431.6085142,143.04911013268,129.120160296152,302.347407822342
"2020-03-03",63,101,379,37889430.3207425,137.329323434704,125.940129212984,312.53499728098
"2020-03-04",64,94,386,37889428.8928341,132.024946188916,122.739812140631,322.467600009609
"2020-03-05",65,89,392,37889427.3751665,127.066647440884,119.538960591473,332.144417970967
"2020-03-06",66,72,409,37889425.8021482,122.404048370535,116.352948502608,341.566047441697
"2020-03-07",67,65,416,37889424.1935674,118.003482551897,113.19396422293,350.734178310997
"2020-03-08",68,56,425,37889422.5559518,113.845854453926,110.072005599521,359.651380595804
"2020-03-09",69,38,443,37889420.8839427,109.924588024104,106.995698487058,368.320963265045
"2020-03-10",70,34,447,37889419.1625044,106.24285435146,103.972942038405,376.746891679326
"2020-03-11",71,33,449,37889417.3696482,102.810444518203,101.011351209217,384.933748509718
"2020-03-12",72,28,454,37889415.4775881,99.6423236494429,98.1185570107497,392.886723655238
"2020-03-13",73,23,459,37889413.45349,96.757648180202,95.3024294504295,400.611624875295
"2020-03-14",74,22,460,37889411.2601312,94.1789181301453,92.5712394039503,408.114903714731
"2020-03-15",75,16,466,37889408.8564577,91.9312717389885,89.9337707529888,415.403692299289
"2020-03-16",76,14,468,37889406.197991,90.0419600710269,87.3993938831206,422.485847468115
"2020-03-17",77,13,469,37889403.2364261,88.5406426333286,84.9781238123894,429.369999880695
"2020-03-18",78,10,472,37889399.9186218,87.4602513837479,82.6807104346056,436.065608861816
"2020-03-19",79,10,473,37889396.1865204,86.8369074779999,80.5187393517597,442.58302522396
"2020-03-20",80,8,476,37889391.9770657,86.7098471742726,78.5047180695736,448.933561538813
"2020-03-21",81,8,476,37889387.2218272,87.1216372598896,76.652158942523,455.129569066237
"2020-03-22",82,5,479,37889381.8462868,88.1187102195879,74.9756737592492,461.184521673777
"2020-03-23",83,6,478,37889375.7688385,89.7521511350002,73.4910945049277,467.113108276537
"2020-03-24",84,3,481,37889368.9018314,92.0764364516585,72.2155891830227,472.931335409816
"2020-03-25",85,3,481,37889361.1539176,95.146992226219,71.1676483645245,478.656634274565
"2020-03-26",86,2,482,37889352.4279601,99.0222010103183,70.3670664106067,484.307964921876
"2020-03-27",87,2,482,37889342.6176766,103.766532944063,69.8350587828041,489.905924107975
"2020-03-28",88,2,482,37889331.6038811,109.453916452685,69.5945264895676,495.472868396018
"2020-03-29",89,2,482,37889319.2502526,116.17140638079,69.6704691674836,501.033064299218
"2020-03-30",90,2,482,37889305.3967818,124.024968518357,70.0905644606743,506.612877634217
"2020-03-31",91,2,482,37889289.8093427,133.18808533936,70.8867297083215,512.241034638538
"2020-04-01",92,2,482,37889272.0890897,143.986693958669,72.1002689453181,517.949139797837
"2020-04-02",93,6,482,37889251.6346652,156.928489248253,73.789320065369,523.772717934177
"2020-04-03",94,7,482,37889227.6040469,172.731345028455,76.0369244323882,529.752876099544
"2020-04-04",95,9,482,37889198.855245,192.371010656627,78.9602850196833,535.938651782158
"2020-04-05",96,22,482,37889163.8562186,217.156553649985,82.7222391843264,542.390181092985
"2020-04-06",97,42,482,37889120.558117,248.837813816396,87.5463436939852,549.182918014954
"2020-04-07",98,62,482,37889066.438894,289.53977984356,93.7333466032377,556.413172029948
"2020-04-08",99,86,483,37888998.7502708,341.504053372265,101.666296551478,564.204571780873
"2020-04-09",100,126,483,37888914.498307,407.102813008143,111.809483526056,572.7145889308
"2020-04-10",101,155,483,37888810.4127988,488.8619498763,124.709385607106,582.141058174499
"2020-04-11",102,178,483,37888683.0355879,589.366801421931,140.99405439422,592.728748781982
"2020-04-12",103,201,483,37888529.0103883,710.975528640477,161.363681547637,604.775594023285
"2020-04-13",104,257,483,37888345.6568885,855.269170301162,186.56166520935,618.637468465149
"2020-04-14",105,336,483,37888131.1719001,1022.89813395201,217.325450814849,634.729707637057
"2020-04-15",106,358,483,37887883.9748923,1214.26564312079,254.359365787137,653.525291302224
"2020-04-16",107,377,484,37887602.5591547,1429.68352094174,298.330528755152,675.551988151297
